# git tag version 2.5.1 |  motus version 2.5.1 | map_tax 2.5.1 | gene database: nr2.5.1 | calc_mgc 2.5.1 -y insert.scaled_counts -l 75 | calc_motu 2.5.1 -k mOTU -C no_CAMI -g 3 -p | taxonomy: ref_mOTU_2.5.1 meta_mOTU_2.5.1
# call: python /home/gene/sunzheng/tools/mOTUs_v2-master/motus profile -f /mnt/5-ds60t/sunzheng/zm/QIBEBT/2B-RAD/P3/software_test_2020.1220/data/sample1.left.fq.gz -r /mnt/5-ds60t/sunzheng/zm/QIBEBT/2B-RAD/P3/software_test_2020.1220/data/sample1.right.fq.gz -p -t 8 -o mOTUs2/Gut1_mOTUs2.txt
#consensus_taxonomy	NCBI_tax_id	unnamed sample
Poseidonocella pacifica [ref_mOTU_v25_12006]	871651	0.0000000000
Poseidonocella sedimentorum [ref_mOTU_v25_12007]	871652	0.0000000000
Natronohydrobacter thiooxidans [ref_mOTU_v25_12008]	87172	0.0000000000
Desulfitobacterium dichloroeliminans [ref_mOTU_v25_12009]	233055	0.0000000000
Desulfitobacterium metallireducens [ref_mOTU_v25_12010]	142877	0.0000000000
Ardenticatena maritima [ref_mOTU_v25_12011]	872965	0.0000000000
Amphibacillus marinus [ref_mOTU_v25_12012]	872970	0.0000000000
Streptococcus criceti [ref_mOTU_v25_12013]	1333	0.0000000000
gamma proteobacterium IMCC3088 [ref_mOTU_v25_12014]	876044	0.0000000000
Pseudoalteromonas tunicata [ref_mOTU_v25_12015]	314281	0.0000000000
Methyloferula stellata [ref_mOTU_v25_12016]	876270	0.0000000000
Tepidiphilus thermophilus [ref_mOTU_v25_12017]	876478	0.0000000000
Lachnospiraceae bacterium NK3A20 [ref_mOTU_v25_12018]	877406	0.0000000000
Ruminococcus sp. NK3A76 [ref_mOTU_v25_12019]	877411	0.0000000000
Clostridiales bacterium NK3B98 [ref_mOTU_v25_12020]	877414	0.0000000000
Erysipelotrichaceae bacterium NK3D112 [ref_mOTU_v25_12021]	877415	0.0000000000
Lachnospiraceae bacterium NK4A179 [ref_mOTU_v25_12022]	877424	0.0000000000
Methanobacterium lacus [ref_mOTU_v25_12023]	877455	0.0000000000
Arcobacter anaerophilus [ref_mOTU_v25_12024]	877500	0.0000000000
Desulfobacter postgatei [ref_mOTU_v25_12025]	2293	0.0000000000
Anaerococcus prevotii [ref_mOTU_v25_12026]	33034	0.0000000000
Cyclobacterium marinum [ref_mOTU_v25_12027]	104	0.0000000000
Bernardetia litoralis [ref_mOTU_v25_12028]	999	0.0000000000
Desulfobacca acetoxidans [ref_mOTU_v25_12029]	60893	0.0000000000
Barnesiella viscericola [ref_mOTU_v25_12030]	397865	0.0000000000
Rikenella microfusus [ref_mOTU_v25_12031]	28139	0.0000000000
Methanotorris igneus [ref_mOTU_v25_12032]	2189	0.0000000000
Saccharomonospora marina [ref_mOTU_v25_12033]	632569	0.0000000000
Saccharomonospora saliphila [ref_mOTU_v25_12034]	369829	0.0000000000
Saccharomonospora xinjiangensis [ref_mOTU_v25_12035]	75294	0.0000000000
Methanolinea tarda [ref_mOTU_v25_12036]	263906	0.0000000000
Schaalia turicensis [ref_mOTU_v25_12037]	131111	0.0000000000
Alloiococcus otitis [ref_mOTU_v25_12038]	1652	0.0000000000
Facklamia ignava [ref_mOTU_v25_12039]	137730	0.0000000000
Facklamia languida [ref_mOTU_v25_12040]	82347	0.0000000000
Helcococcus kunzii [ref_mOTU_v25_12041]	40091	0.0000000000
Muricauda ruestringensis [ref_mOTU_v25_12042]	111501	0.0000000000
Anaerophaga thermohalophila [ref_mOTU_v25_12043]	177400	0.0000000000
Candidatus Nitrosoarchaeum limnia [ref_mOTU_v25_12044]	1007084	0.0000000000
Hylemonella gracilis [ref_mOTU_v25_12045]	80880	0.0000000000
Rhizobium taibaishanense [ref_mOTU_v25_12046]	887144	0.0000000000
Pseudoramibacter alactolyticus [ref_mOTU_v25_12047]	113287	0.0000000000
Schaalia cardiffensis [ref_mOTU_v25_12048]	181487	0.0000000000
Actinomyces sp. oral taxon 448 [ref_mOTU_v25_12049]	712124	0.0000000000
Capnocytophaga sp. oral taxon 338 [ref_mOTU_v25_12050]	710239	0.0000000000
Centipeda periodontii [ref_mOTU_v25_12051]	82203	0.0000000000
Desulfomicrobium orale [ref_mOTU_v25_12052]	132132	0.0000000000
Kingella denitrificans [ref_mOTU_v25_12053]	502	0.0000000000
Prevotella multiformis [ref_mOTU_v25_12054]	282402	0.0000000000
Minicystis rosea [ref_mOTU_v25_12055]	888845	0.0000000000
Jeotgalibacillus soli [ref_mOTU_v25_12056]	889306	0.0000000000
Spirochaeta africana [ref_mOTU_v25_12057]	46355	0.0000000000
Alkalitalea saponilacus [ref_mOTU_v25_12058]	889453	0.0000000000
Halovenus aranensis [ref_mOTU_v25_12059]	890420	0.0000000000
Ignavigranum ruoffiae [ref_mOTU_v25_12060]	89093	0.0000000000
Roseovarius nubinhibens [ref_mOTU_v25_12061]	314263	0.0000000000
Rubrimonas cliftonensis [ref_mOTU_v25_12062]	89524	0.0000000000
Buchnera aphidicola [ref_mOTU_v25_12063]	9	0.0000000000
Moraxella lincolnii [ref_mOTU_v25_12064]	90241	0.0000000000
Holophaga foetida [ref_mOTU_v25_12065]	35839	0.0000000000
Microbacterium sediminis [ref_mOTU_v25_12066]	904291	0.0000000000
Streptococcus downei [ref_mOTU_v25_12067]	1317	0.0000000000
uncultured Anaerotruncus sp. [ref_mOTU_v25_12068]	905011	0.0000000000
Treponema saccharophilum [ref_mOTU_v25_12069]	165	0.0000000000
Leuconostoc fallax [ref_mOTU_v25_12070]	1251	0.0000000000
Hydrogenovibrio sp. Milos-T1 [ref_mOTU_v25_12071]	90813	0.0000000000
Thiomicrorhabdus sp. Milos-T2 [ref_mOTU_v25_12072]	90814	0.0000000000
Necropsobacter rosorum [ref_mOTU_v25_12073]	908285	0.0000000000
Psychroflexus halocasei [ref_mOTU_v25_12074]	908615	0.0000000000
Caloramator mitchellensis [ref_mOTU_v25_12075]	908809	0.0000000000
Actinokineospora spheciospongiae [ref_mOTU_v25_12076]	909613	0.0000000000
Rubrobacter aplysinae [ref_mOTU_v25_12077]	909625	0.0000000000
Syntrophorhabdus aromaticivorans [ref_mOTU_v25_12078]	328301	0.0000000000
SAR116 cluster alpha proteobacterium HIMB100 [ref_mOTU_v25_12079]	909943	0.0000000000
Candidatus Latescibacter anaerobius [ref_mOTU_v25_12080]	1432313	0.0000000000
Streptomyces aidingensis [ref_mOTU_v25_12081]	910347	0.0000000000
Flavobacterium ummariense [ref_mOTU_v25_12082]	913024	0.0000000000
Lysobacter arseniciresistens [ref_mOTU_v25_12083]	1385522	0.0000000000
Desulforhopalus singaporensis [ref_mOTU_v25_12084]	91360	0.0000000000
Kangiella geojedonensis [ref_mOTU_v25_12085]	914150	0.0000000000
Synechococcus sp. PCC 7335 [ref_mOTU_v25_12086]	91464	0.0000000000
Candidatus Paracaedibacter acanthamoebae [ref_mOTU_v25_12087]	91604	0.0000000000
Nitrosomonas marina [ref_mOTU_v25_12088]	917	0.0000000000
Nitrosomonas marina [ref_mOTU_v25_12089]	917	0.0000000000
Candidatus Portiera aleyrodidarum [ref_mOTU_v25_12090]	91844	0.0000000000
Thiothrix eikelboomii [ref_mOTU_v25_12091]	92487	0.0000000000
Thiomonas intermedia [ref_mOTU_v25_12092]	926	0.0000000000
Adhaeribacter aquaticus [ref_mOTU_v25_12093]	299567	0.0000000000
Caldilinea aerophila [ref_mOTU_v25_12094]	133453	0.0000000000
Deinococcus pimensis [ref_mOTU_v25_12095]	309888	0.0000000000
Echinicola vietnamensis [ref_mOTU_v25_12096]	390884	0.0000000000
Joostella marina [ref_mOTU_v25_12097]	453852	0.0000000000
Meiothermus chliarophilus [ref_mOTU_v25_12098]	52023	0.0000000000
Orenia marismortui [ref_mOTU_v25_12099]	46469	0.0000000000
Owenweeksia hongkongensis [ref_mOTU_v25_12100]	253245	0.0000000000
Sporocytophaga myxococcoides [ref_mOTU_v25_12101]	153721	0.0000000000
Terriglobus roseus [ref_mOTU_v25_12102]	392734	0.0000000000
Thermanaerovibrio velox [ref_mOTU_v25_12103]	108007	0.0000000000
Anaerolinea thermophila [ref_mOTU_v25_12104]	167964	0.0000000000
Nitrososphaera viennensis [ref_mOTU_v25_12105]	1034015	0.0000000000
Haloplanus natans [ref_mOTU_v25_12106]	376171	0.0000000000
Halonatronum saccharophilum [ref_mOTU_v25_12107]	150060	0.0000000000
Sandaracinus amylolyticus [ref_mOTU_v25_12108]	927083	0.0000000000
Alkaliflexus imshenetskii [ref_mOTU_v25_12109]	286730	0.0000000000
Flexibacter flexilis [ref_mOTU_v25_12110]	998	0.0000000000
Synechocystis sp. PCC 7509 [ref_mOTU_v25_12111]	927677	0.0000000000
Bartonella florencae [ref_mOTU_v25_12112]	928210	0.0000000000
Microbacterium ketosireducens [ref_mOTU_v25_12113]	92835	0.0000000000
Ketogulonicigenium robustum [ref_mOTU_v25_12114]	92947	0.0000000000
Solitalea canadensis [ref_mOTU_v25_12115]	995	0.0000000000
Emticicia oligotrophica [ref_mOTU_v25_12116]	312279	0.0000000000
Flectobacillus major [ref_mOTU_v25_12117]	103	0.0000000000
Patulibacter minatonensis [ref_mOTU_v25_12118]	298163	0.0000000000
Niabella soli [ref_mOTU_v25_12119]	446683	0.0000000000
Bartonella senegalensis [ref_mOTU_v25_12120]	1468418	0.0000000000
Ornithinibacillus halophilus [ref_mOTU_v25_12121]	930117	0.0000000000
Marinobacter persicus [ref_mOTU_v25_12122]	930118	0.0000000000
Alteribacillus iranensis [ref_mOTU_v25_12123]	930128	0.0000000000
Alteribacillus bidgolensis [ref_mOTU_v25_12124]	930129	0.0000000000
Oceanobacillus limi [ref_mOTU_v25_12125]	930131	0.0000000000
Aliicoccus persicus [ref_mOTU_v25_12126]	930138	0.0000000000
Bacillus persicus [ref_mOTU_v25_12127]	930146	0.0000000000
Bacillus salsus [ref_mOTU_v25_12128]	930152	0.0000000000
Prochlorococcus marinus [ref_mOTU_v25_12129]	1219	0.0000000000
Halioglobus japonicus [ref_mOTU_v25_12130]	930805	0.0000000000
Halioglobus pacificus [ref_mOTU_v25_12131]	930806	0.0000000000
Corynebacterium deserti [ref_mOTU_v25_12132]	1408191	0.0000000000
Acetobacterium woodii [ref_mOTU_v25_12133]	33952	0.0000000000
Mycolicibacterium rhodesiae [ref_mOTU_v25_12134]	36814	0.0000000000
actinobacterium SCGC AAA024-D14 [ref_mOTU_v25_12135]	932039	0.0000000000
actinobacterium SCGC AAA027-J17 [ref_mOTU_v25_12136]	932040	0.0000000000
actinobacterium SCGC AAA278-O22 [ref_mOTU_v25_12137]	932044	0.0000000000
Gemmobacter aquatilis [ref_mOTU_v25_12138]	933059	0.0000000000
Desulfosarcina sp. BuS5 [ref_mOTU_v25_12139]	933262	0.0000000000
Acidianus hospitalis [ref_mOTU_v25_12140]	563177	0.0000000000
Aminobacter sp. J41 [ref_mOTU_v25_12141]	935261	0.0000000000
Jannaschia aquimarina [ref_mOTU_v25_12142]	935700	0.0000000000
Chelativorans sp. J32 [ref_mOTU_v25_12143]	935840	0.0000000000
Bordetella petrii [ref_mOTU_v25_12144]	94624	0.0000000000
Luteimonas sp. J29 [ref_mOTU_v25_12145]	935863	0.0000000000
Desulfonatronum lacustre [ref_mOTU_v25_12146]	66849	0.0000000000
Caldanaerobius polysaccharolyticus [ref_mOTU_v25_12147]	44256	0.0000000000
Helicobacter felis [ref_mOTU_v25_12148]	214	0.0000000000
Roseivivax halotolerans [ref_mOTU_v25_12149]	93684	0.0000000000
Fulvimarina manganoxydans [ref_mOTU_v25_12150]	937218	0.0000000000
Methanoplanus limicola [ref_mOTU_v25_12151]	2315	0.0000000000
Deinococcus peraridilitoris [ref_mOTU_v25_12152]	432329	0.0000000000
Oceanobacillus damuensis [ref_mOTU_v25_12153]	937928	0.0000000000
Levyella massiliensis [ref_mOTU_v25_12154]	938289	0.0000000000
actinobacterium SCGC AAA044-D11 [ref_mOTU_v25_12155]	938518	0.0000000000
alpha proteobacterium SCGC AAA027-C06 [ref_mOTU_v25_12156]	938624	0.0000000000
Bacteroidetes bacterium SCGC AAA027-N21 [ref_mOTU_v25_12159]	938709	0.0000000000
beta proteobacterium SCGC AAA027-K21 [ref_mOTU_v25_12160]	938785	0.0000000000
alpha proteobacterium SCGC AAA015-N04 [ref_mOTU_v25_12161]	939296	0.0000000000
alpha proteobacterium SCGC AAA240-E13 [ref_mOTU_v25_12162]	939306	0.0000000000
alpha proteobacterium SCGC AAA288-G21 [ref_mOTU_v25_12163]	939324	0.0000000000
alpha proteobacterium SCGC AAA288-N07 [ref_mOTU_v25_12164]	939346	0.0000000000
gamma proteobacterium SCGC AAA300-D14 [ref_mOTU_v25_12165]	939696	0.0000000000
Oceanospirillales bacterium SCGC AAA298-N10 [ref_mOTU_v25_12166]	939745	0.0000000000
Marinimicrobia bacterium SCGC AAA298-D23 [ref_mOTU_v25_12167]	939857	0.0000000000
Ignicoccus islandicus [ref_mOTU_v25_12169]	54259	0.0000000000
Ramlibacter tataouinensis [ref_mOTU_v25_12170]	94132	0.0000000000
Desulfovibrio sp. X2 [ref_mOTU_v25_12171]	941449	0.0000000000
Lactobacillus xiangfangensis [ref_mOTU_v25_12172]	942150	0.0000000000
Alkalispirochaeta alkalica [ref_mOTU_v25_12173]	46356	0.0000000000
Dehalogenimonas sp. WBC-2 [ref_mOTU_v25_12174]	943347	0.0000000000
Psychroserpens damuponensis [ref_mOTU_v25_12175]	943936	0.0000000000
Hippea jasoniae [ref_mOTU_v25_12176]	944479	0.0000000000
Hippea alviniae [ref_mOTU_v25_12177]	1279027	0.0000000000
Hippea sp. KM1 [ref_mOTU_v25_12178]	944481	0.0000000000
Arcobacter sp. L [ref_mOTU_v25_12179]	944547	0.0000000000
Ignavibacterium album [ref_mOTU_v25_12180]	591197	0.0000000000
Imtechella halotolerans [ref_mOTU_v25_12181]	1165090	0.0000000000
Oceanobacillus massiliensis [ref_mOTU_v25_12182]	1465765	0.0000000000
Candidatus Symbiobacter mobilis [ref_mOTU_v25_12183]	1436290	0.0000000000
Chryseolinea serpens [ref_mOTU_v25_12184]	947013	0.0000000000
Clostridium gasigenes [ref_mOTU_v25_12185]	94869	0.0000000000
Saccharopolyspora flava [ref_mOTU_v25_12186]	95161	0.0000000000
Wolbachia pipientis [ref_mOTU_v25_12187]	955	0.0000000000
Bdellovibrio bacteriovorus [ref_mOTU_v25_12188]	959	0.0000000000
Desulfococcus oleovorans [ref_mOTU_v25_12189]	181663	0.0000000000
Oceanospirillum linum [ref_mOTU_v25_12190]	966	0.0000000000
Thauera chlorobenzoica [ref_mOTU_v25_12191]	96773	0.0000000000
Clostridium sp. ASF356 [ref_mOTU_v25_12192]	97138	0.0000000000
Pasteurella skyensis [ref_mOTU_v25_12193]	97481	0.0000000000
Cohnella panacarvi [ref_mOTU_v25_12194]	400776	0.0000000000
Methylomonas lenta [ref_mOTU_v25_12195]	980561	0.0000000000
Aquimarina agarivorans [ref_mOTU_v25_12196]	980584	0.0000000000
Chloracidobacterium thermophilum [ref_mOTU_v25_12197]	458033	0.0000000000
Ornithinibacillus scapharcae [ref_mOTU_v25_12198]	1147159	0.0000000000
Bacillus sp. OxB-1 [ref_mOTU_v25_12199]	98228	0.0000000000
Vulcanisaeta moutnovskia [ref_mOTU_v25_12200]	985052	0.0000000000
Ruegeria halocynthiae [ref_mOTU_v25_12201]	985054	0.0000000000
Ruegeria halocynthiae [ref_mOTU_v25_12202]	985054	0.0000000000
Candidatus Odyssella thessalonicensis [ref_mOTU_v25_12203]	84647	0.0000000000
Jiangella gansuensis [ref_mOTU_v25_12204]	281473	0.0000000000
Buchnera aphidicola [ref_mOTU_v25_12205]	9	0.0000000000
Cellulomonas marina [ref_mOTU_v25_12206]	988821	0.0000000000
Methanothrix soehngenii [ref_mOTU_v25_12207]	2223	0.0000000000
Pedobacter ruber [ref_mOTU_v25_12208]	990371	0.0000000000
Albidovulum xiamenense [ref_mOTU_v25_12209]	990712	0.0000000000
Polymorphum gilvum [ref_mOTU_v25_12210]	991904	0.0000000000
Metallibacterium scheffleri [ref_mOTU_v25_12211]	993689	0.0000000000
Lactobacillus kimchiensis [ref_mOTU_v25_12212]	993692	0.0000000000
Youngiibacter fragilis [ref_mOTU_v25_12213]	1408819	0.0000000000
Mycetocola miduiensis [ref_mOTU_v25_12214]	995034	0.0000000000
Calothrix sp. PCC 7507 [ref_mOTU_v25_12215]	99598	0.0000000000
Haloarchaeobius iranensis [ref_mOTU_v25_12216]	996166	0.0000000000
Marivita hallyeonensis [ref_mOTU_v25_12217]	996342	0.0000000000
[Clostridium] fimetarium [ref_mOTU_v25_12218]	99656	0.0000000000
Bacillus methanolicus [ref_mOTU_v25_12219]	1471	0.0000000000
Prevotella pallens [ref_mOTU_v25_12220]	60133	0.0000000000
Leucothrix mucor [ref_mOTU_v25_12221]	45248	0.0000000000
Selenomonas sp. F0473 [ref_mOTU_v25_12222]	999423	0.0000000000
Pseudophaeobacter arcticus [ref_mOTU_v25_12223]	385492	0.0000000000
Thermoproteus uzoniensis [ref_mOTU_v25_12224]	184117	0.0000000000
Thermosulfurimonas dismutans [ref_mOTU_v25_12225]	999894	0.0000000000
Peptococcaceae bacterium CEB3 [ref_mOTU_v25_12226]	999898	0.0000000000
Firmicutes species incertae sedis [meta_mOTU_v25_12227]	NA	0.0000000000
Clostridiales species incertae sedis [meta_mOTU_v25_12228]	NA	0.0000000000
Clostridiales species incertae sedis [meta_mOTU_v25_12229]	NA	0.0000000000
Gammaproteobacteria species incertae sedis [meta_mOTU_v25_12230]	NA	0.0000000000
Firmicutes species incertae sedis [meta_mOTU_v25_12231]	NA	0.0000000000
Dehalococcoidales species incertae sedis [meta_mOTU_v25_12232]	NA	0.0000000000
Clostridium sp. CAG:138 [meta_mOTU_v25_12233]	1262775	0.0000000000
Clostridium species incertae sedis [meta_mOTU_v25_12234]	NA	0.0000000000
Ruminococcus sp. CAG:177 [meta_mOTU_v25_12235]	1262952	0.0000000000
alpha proteobacterium HIMB59 [meta_mOTU_v25_12236]	744985	0.0000000000
Clostridiales species incertae sedis [meta_mOTU_v25_12237]	NA	0.0000000000
Bacteria species incertae sedis [meta_mOTU_v25_12238]	NA	0.0000000000
Ruminococcaceae species incertae sedis [meta_mOTU_v25_12239]	NA	0.0000000000
Lachnospiraceae species incertae sedis [meta_mOTU_v25_12240]	NA	0.0000000000
Rhodospirillales species incertae sedis [meta_mOTU_v25_12241]	NA	0.0000000000
Firmicutes species incertae sedis [meta_mOTU_v25_12242]	NA	0.0000000000
Dehalococcoidales species incertae sedis [meta_mOTU_v25_12243]	NA	0.0000000000
Peptostreptococcaceae species incertae sedis [meta_mOTU_v25_12244]	NA	0.0000000000
Clostridium sp. CAG:1193 [meta_mOTU_v25_12245]	1262771	0.0000000000
Dehalococcoidales species incertae sedis [meta_mOTU_v25_12246]	NA	0.0000000000
Unknown cellular organism species incertae sedis [meta_mOTU_v25_12247]	NA	0.0000000000
Ruminococcus species incertae sedis [meta_mOTU_v25_12248]	NA	0.0000000000
Clostridium species incertae sedis [meta_mOTU_v25_12249]	NA	0.0000000000
Pelagibacteraceae species incertae sedis [meta_mOTU_v25_12250]	NA	0.0000000000
Clostridiales species incertae sedis [meta_mOTU_v25_12251]	NA	0.0000000000
Clostridiales species incertae sedis [meta_mOTU_v25_12252]	NA	0.0000000000
Clostridiales species incertae sedis [meta_mOTU_v25_12253]	NA	0.0000000000
Clostridiales species incertae sedis [meta_mOTU_v25_12254]	NA	0.0000000000
Clostridium sp. CAG:448 [meta_mOTU_v25_12255]	1262808	0.0000000000
Clostridiales species incertae sedis [meta_mOTU_v25_12256]	NA	0.0000000000
Dehalococcoidales species incertae sedis [meta_mOTU_v25_12257]	NA	0.0000000000
Gammaproteobacteria species incertae sedis [meta_mOTU_v25_12258]	NA	0.0000000000
Ruminococcaceae species incertae sedis [meta_mOTU_v25_12259]	NA	0.0000000000
Eubacterium species incertae sedis [meta_mOTU_v25_12260]	NA	0.0000000000
Firmicutes species incertae sedis [meta_mOTU_v25_12261]	NA	0.0000000000
Bacteroidales species incertae sedis [meta_mOTU_v25_12262]	NA	0.0000000000
Bacteroidales species incertae sedis [meta_mOTU_v25_12263]	NA	0.0000000000
Ruminococcaceae species incertae sedis [meta_mOTU_v25_12264]	NA	0.0000000000
Clostridiales species incertae sedis [meta_mOTU_v25_12265]	NA	0.0000000000
Tyzzerella species incertae sedis [meta_mOTU_v25_12266]	NA	0.0000000000
Gammaproteobacteria species incertae sedis [meta_mOTU_v25_12267]	NA	0.0000000000
Bacteria species incertae sedis [meta_mOTU_v25_12268]	NA	0.0000000000
Dehalococcoidales species incertae sedis [meta_mOTU_v25_12269]	NA	0.0000000000
Clostridium sp. CAG:217 [meta_mOTU_v25_12270]	1262779	0.0000000000
Proteobacteria species incertae sedis [meta_mOTU_v25_12271]	NA	0.0000000000
Clostridiales species incertae sedis [meta_mOTU_v25_12272]	NA	0.0000000000
Bacteroidaceae species incertae sedis [meta_mOTU_v25_12273]	NA	0.0000000000
Flavobacteriaceae species incertae sedis [meta_mOTU_v25_12274]	NA	0.0000000000
Clostridium sp. CAG:798 [meta_mOTU_v25_12275]	1262841	0.0000000000
Ruminococcus sp. CAG:254 [meta_mOTU_v25_12276]	1262953	0.0000000000
Clostridiales species incertae sedis [meta_mOTU_v25_12277]	NA	0.0000000000
Prevotellaceae species incertae sedis [meta_mOTU_v25_12278]	NA	0.0000000000
Prevotella sp. CAG:279 [meta_mOTU_v25_12279]	1262924	0.0000000000
Bacteria species incertae sedis [meta_mOTU_v25_12280]	NA	0.0000000000
Prevotella species incertae sedis [meta_mOTU_v25_12281]	NA	0.0000000000
Oscillibacter sp. 57_20 [meta_mOTU_v25_12282]	1897011	0.0000000000
Pelagibacteraceae species incertae sedis [meta_mOTU_v25_12283]	NA	0.0000000000
Clostridiales species incertae sedis [meta_mOTU_v25_12284]	NA	0.0000000000
Firmicutes species incertae sedis [meta_mOTU_v25_12285]	NA	0.0000000000
Ruminococcaceae species incertae sedis [meta_mOTU_v25_12286]	NA	0.0000000000
Clostridiales species incertae sedis [meta_mOTU_v25_12287]	NA	0.0000000000
Clostridiales species incertae sedis [meta_mOTU_v25_12288]	NA	0.0000000000
Dehalococcoidales species incertae sedis [meta_mOTU_v25_12289]	NA	0.0000000000
Mogibacterium species incertae sedis [meta_mOTU_v25_12290]	NA	0.0000000000
Ruminococcaceae species incertae sedis [meta_mOTU_v25_12291]	NA	0.0000000000
Mycoplasma sp. CAG:611 [meta_mOTU_v25_12292]	1262905	0.0000000000
Firmicutes species incertae sedis [meta_mOTU_v25_12293]	NA	0.0000000000
Pelagibacteraceae species incertae sedis [meta_mOTU_v25_12294]	NA	0.0000000000
Parabacteroides species incertae sedis [meta_mOTU_v25_12295]	NA	0.0000000000
Bacteria species incertae sedis [meta_mOTU_v25_12296]	NA	0.0000000000
SAR86 cluster bacterium SAR86A [meta_mOTU_v25_12297]	1123866	0.0000000000
Clostridiales species incertae sedis [meta_mOTU_v25_12298]	NA	0.0000000000
Verrucomicrobia species incertae sedis [meta_mOTU_v25_12299]	NA	0.0000000000
Clostridiales species incertae sedis [meta_mOTU_v25_12300]	NA	0.0000000000
Clostridiales species incertae sedis [meta_mOTU_v25_12301]	NA	0.0000000000
Porphyromonadaceae species incertae sedis [meta_mOTU_v25_12302]	NA	0.0000000000
Faecalibacterium species incertae sedis [meta_mOTU_v25_12303]	NA	0.0000000000
Clostridiales species incertae sedis [meta_mOTU_v25_12304]	NA	0.0000000000
Pelagibacteraceae species incertae sedis [meta_mOTU_v25_12305]	NA	0.0000000000
Clostridium sp. CAG:127 [meta_mOTU_v25_12306]	1262774	0.0000000000
Clostridiales species incertae sedis [meta_mOTU_v25_12307]	NA	0.0000000000
Eubacterium sp. CAG:202 [meta_mOTU_v25_12308]	1262884	0.0000000000
Clostridiales species incertae sedis [meta_mOTU_v25_12309]	NA	0.0000000000
Bacteria species incertae sedis [meta_mOTU_v25_12310]	NA	0.0000000000
Chloroflexi species incertae sedis [meta_mOTU_v25_12311]	NA	0.0000000000
Bacteroidales species incertae sedis [meta_mOTU_v25_12312]	NA	0.0000000000
Flavobacteriaceae species incertae sedis [meta_mOTU_v25_12313]	NA	0.0000000000
Eubacterium species incertae sedis [meta_mOTU_v25_12314]	NA	0.0000000000
Flavobacteriaceae species incertae sedis [meta_mOTU_v25_12315]	NA	0.0000000000
Eggerthella species incertae sedis [meta_mOTU_v25_12316]	NA	0.0000000000
Chloroflexi species incertae sedis [meta_mOTU_v25_12317]	NA	0.0000000000
Clostridiales species incertae sedis [meta_mOTU_v25_12318]	NA	0.0000000000
Alphaproteobacteria species incertae sedis [meta_mOTU_v25_12319]	NA	0.0000000000
Dehalococcoidales species incertae sedis [meta_mOTU_v25_12320]	NA	0.0000000000
Methylophaga aminisulfidivorans [meta_mOTU_v25_12321]	230105	0.0000000000
Bacteria species incertae sedis [meta_mOTU_v25_12322]	NA	0.0000000000
Clostridiales species incertae sedis [meta_mOTU_v25_12323]	NA	0.0000000000
Clostridium species incertae sedis [meta_mOTU_v25_12324]	NA	0.0000000000
Faecalibacterium species incertae sedis [meta_mOTU_v25_12325]	NA	0.0000000000
Gammaproteobacteria species incertae sedis [meta_mOTU_v25_12326]	NA	0.0000000000
Clostridiales species incertae sedis [meta_mOTU_v25_12327]	NA	0.0000000000
Clostridium species incertae sedis [meta_mOTU_v25_12328]	NA	0.0000000000
Holdemanella biformis [meta_mOTU_v25_12329]	1735	0.0000000000
Actinobacteria bacterium IMCC26207 [meta_mOTU_v25_12330]	1641811	0.0000000000
Faecalibacterium species incertae sedis [meta_mOTU_v25_12331]	NA	0.0000000000
Prevotella species incertae sedis [meta_mOTU_v25_12332]	NA	0.0000000000
Alphaproteobacteria species incertae sedis [meta_mOTU_v25_12333]	NA	0.0000000000
Clostridiales species incertae sedis [meta_mOTU_v25_12334]	NA	0.0000000000
Alphaproteobacteria species incertae sedis [meta_mOTU_v25_12335]	NA	0.0000000000
Butyricicoccus species incertae sedis [meta_mOTU_v25_12336]	NA	0.0000000000
Peptostreptococcaceae species incertae sedis [meta_mOTU_v25_12337]	NA	0.0000000000
Clostridium species incertae sedis [meta_mOTU_v25_12338]	NA	0.0000000000
Clostridium species incertae sedis [meta_mOTU_v25_12339]	NA	0.0000000000
Clostridiales species incertae sedis [meta_mOTU_v25_12340]	NA	0.0000000000
Gammaproteobacteria species incertae sedis [meta_mOTU_v25_12341]	NA	0.0000000000
Dehalococcoidales species incertae sedis [meta_mOTU_v25_12342]	NA	0.0000000000
Alphaproteobacteria species incertae sedis [meta_mOTU_v25_12343]	NA	0.0000000000
Bacteria species incertae sedis [meta_mOTU_v25_12344]	NA	0.0000000000
Alphaproteobacteria species incertae sedis [meta_mOTU_v25_12345]	NA	0.0000000000
Tenericutes species incertae sedis [meta_mOTU_v25_12346]	NA	0.0000000000
Desulfobacteraceae species incertae sedis [meta_mOTU_v25_12347]	NA	0.0000000000
Clostridium species incertae sedis [meta_mOTU_v25_12348]	NA	0.0000000000
Bacteria species incertae sedis [meta_mOTU_v25_12349]	NA	0.0000000000
Clostridium species incertae sedis [meta_mOTU_v25_12350]	NA	0.0000000000
Clostridiales species incertae sedis [meta_mOTU_v25_12351]	NA	0.0000000000
Roseburia sp. 40_7 [meta_mOTU_v25_12352]	1897015	0.0000000000
Oscillibacter species incertae sedis [meta_mOTU_v25_12353]	NA	0.0000000000
Malassezia globosa [meta_mOTU_v25_12354]	76773	0.0000000000
Pelagibacteraceae species incertae sedis [meta_mOTU_v25_12355]	NA	0.0000000000
Clostridiales species incertae sedis [meta_mOTU_v25_12356]	NA	0.0000000000
